ano,percentual_nivel_5,percentual_nivel_8,percentual_nivel_1,tipo_localizacao,quantidade_alunos_inse,percentual_nivel_3,sigla_uf,sigla_uf_nome,inse,percentual_nivel_2,percentual_nivel_4,rede,area,percentual_nivel_6,percentual_nivel_7
2021,25.11,0.96,0.4,Rural,19346,12.41,SP,São Paulo,5.14,7.14,22.42,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),19.07,12.49
2021,25.11,0.96,0.4,Rural,19346,12.41,SP,São Paulo,5.14,7.14,22.42,"Total (Federal, Estadual e Municipal)",Interior,19.07,12.49
2021,24.05,3.82,0.15,Urbana,248094,8.11,PR,Paraná,5.47,3.17,16.82,"Total (Federal, Estadual, Municipal e Privada)",Interior,22.66,21.21
2021,23.45,1.22,0.6,Rural,16103,15.09,PR,Paraná,5.05,8.98,23.35,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),16.69,10.62
2021,23.45,1.22,0.6,Rural,16103,15.09,PR,Paraná,5.05,8.98,23.35,"Total (Federal, Estadual, Municipal e Privada)",Interior,16.69,10.62
2021,25.4,1.78,0.21,Total (Urbana e Rural),166313,9.19,PR,Paraná,5.35,3.9,18.2,Estadual,Interior,23.21,18.11
2021,22.73,0.93,0.68,Rural,10033,15.99,PR,Paraná,5.01,9.96,22.94,Estadual,Total (Capital e Interior),16.4,10.37
2021,22.73,0.93,0.68,Rural,10033,15.99,PR,Paraná,5.01,9.96,22.94,Estadual,Interior,16.4,10.37
2021,26.92,1.6,0.15,Urbana,104140,9.44,PR,Paraná,5.32,3.6,19.86,Municipal,Total (Capital e Interior),22.32,16.11
2021,25.13,0.77,0.51,Rural,5920,14.36,PR,Paraná,5.04,7.81,25.02,Municipal,Total (Capital e Interior),17.17,9.24
2021,25.13,0.77,0.51,Rural,5920,14.36,PR,Paraná,5.04,7.81,25.02,Municipal,Interior,17.17,9.24
2021,23.63,0.87,0.61,Rural,15953,15.38,PR,Paraná,5.02,9.15,23.72,Total (Estadual e Municipal),Total (Capital e Interior),16.69,9.95
2021,23.63,0.87,0.61,Rural,15953,15.38,PR,Paraná,5.02,9.15,23.72,Total (Estadual e Municipal),Interior,16.69,9.95
2021,23.65,0.89,0.61,Rural,16015,15.32,PR,Paraná,5.02,9.12,23.65,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),16.7,10.07
2021,23.65,0.89,0.61,Rural,16015,15.32,PR,Paraná,5.02,9.12,23.65,"Total (Federal, Estadual e Municipal)",Interior,16.7,10.07
2021,18.96,12.2,0.13,Total (Urbana e Rural),5404,5.85,SC,Santa Catarina,5.78,1.98,12.7,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.29,28.88
2021,18.92,12.3,0.13,Urbana,5313,5.87,SC,Santa Catarina,5.78,2,12.7,"Total (Federal, Estadual, Municipal e Privada)",Capital,19.22,28.86
2021,25.42,2.13,0.13,Total (Urbana e Rural),83946,6.09,SC,Santa Catarina,5.51,2.05,14.55,Estadual,Total (Capital e Interior),26.92,22.72
2021,24.51,2.47,0.13,Urbana,2066,8.46,SC,Santa Catarina,5.44,2.43,16.47,Municipal,Capital,25.91,19.61
2021,22.85,4.54,0.15,Urbana,167426,7.23,RS,Rio Grande do Sul,5.52,3.02,15.81,"Total (Federal, Estadual, Municipal e Privada)",Interior,23.2,23.2
2021,25.08,1.36,0.29,Rural,14202,11.53,RS,Rio Grande do Sul,5.24,5.61,19.89,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),21.49,14.75
2021,25.08,1.36,0.29,Rural,14202,11.53,RS,Rio Grande do Sul,5.24,5.61,19.89,"Total (Federal, Estadual, Municipal e Privada)",Interior,21.49,14.75
2021,23.5,3.28,0.43,Total (Urbana e Rural),64941,12.43,MS,Mato Grosso do Sul,5.23,6.59,20.99,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),17.21,15.57
2021,23.47,2.44,0.53,Total (Urbana e Rural),46682,13.58,MS,Mato Grosso do Sul,5.15,7.72,21.9,"Total (Federal, Estadual, Municipal e Privada)",Interior,16.73,13.63
2021,23.55,5.14,0.21,Urbana,17980,9.88,MS,Mato Grosso do Sul,5.41,4.11,18.92,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.3,19.89
2021,20.29,0.79,2.39,Rural,4823,17.62,MS,Mato Grosso do Sul,4.77,15.29,25.01,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),12.34,6.27
2021,20.1,0.76,2.52,Rural,4544,17.75,MS,Mato Grosso do Sul,4.76,15.76,24.77,"Total (Federal, Estadual, Municipal e Privada)",Interior,12.21,6.13
2021,24.93,1.53,0.4,Total (Urbana e Rural),35683,13.27,MS,Mato Grosso do Sul,5.15,6.68,22.18,Estadual,Total (Capital e Interior),17.89,13.12
2021,25.28,1.61,0.32,Urbana,33697,12.93,MS,Mato Grosso do Sul,5.18,6.19,21.9,Estadual,Total (Capital e Interior),18.27,13.51
2021,19.61,0.45,1.66,Rural,1986,18.51,MS,Mato Grosso do Sul,4.8,14.11,26.31,Estadual,Total (Capital e Interior),12.19,7.16
2021,19.86,0.46,1.69,Rural,1963,18.42,MS,Mato Grosso do Sul,4.8,14.31,25.89,Estadual,Interior,12.32,7.05
2021,25.33,1.04,0.59,Total (Urbana e Rural),26408,14.78,MS,Mato Grosso do Sul,5.03,8.37,24.29,Municipal,Total (Capital e Interior),15.96,9.63
2021,26.88,1.26,0.22,Total (Urbana e Rural),8760,12.23,MS,Mato Grosso do Sul,5.18,5.05,22.98,Municipal,Capital,18.63,12.75
2021,24.48,0.92,0.8,Total (Urbana e Rural),17648,16.18,MS,Mato Grosso do Sul,4.95,10.19,25.01,Municipal,Interior,14.5,7.92
2021,26.88,1.25,0.22,Urbana,8504,12.19,MS,Mato Grosso do Sul,5.19,4.99,22.9,Municipal,Capital,18.69,12.87
2021,20.6,0.87,3.28,Rural,2668,17.79,MS,Mato Grosso do Sul,4.68,17.95,24.6,Municipal,Total (Capital e Interior),10.85,4.06
2021,20.02,0.81,3.58,Rural,2412,18.16,MS,Mato Grosso do Sul,4.64,18.94,24.45,Municipal,Interior,10.35,3.68
2021,25.1,1.33,0.48,Total (Urbana e Rural),62091,13.91,MS,Mato Grosso do Sul,5.1,7.39,23.06,Total (Estadual e Municipal),Total (Capital e Interior),17.08,11.66
2021,24.55,1.27,0.58,Total (Urbana e Rural),44898,14.71,MS,Mato Grosso do Sul,5.06,8.4,23.33,Total (Estadual e Municipal),Interior,16.33,10.82
2021,20.15,0.68,2.55,Rural,4654,18.11,MS,Mato Grosso do Sul,4.73,16.22,25.37,Total (Estadual e Municipal),Total (Capital e Interior),11.45,5.45
2021,19.95,0.64,2.7,Rural,4375,18.28,MS,Mato Grosso do Sul,4.71,16.78,25.12,Total (Estadual e Municipal),Interior,11.27,5.25
2021,25.04,1.39,0.48,Total (Urbana e Rural),62299,13.81,MS,Mato Grosso do Sul,5.11,7.32,23.01,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),17.09,11.87
2021,24.55,1.31,0.58,Total (Urbana e Rural),45047,14.62,MS,Mato Grosso do Sul,5.06,8.33,23.35,"Total (Federal, Estadual e Municipal)",Interior,16.38,10.88
2021,25.12,1.39,0.32,Urbana,40572,14.22,MS,Mato Grosso do Sul,5.1,7.36,23.17,"Total (Federal, Estadual e Municipal)",Interior,16.93,11.48
2021,20.22,0.74,2.44,Rural,4754,17.7,MS,Mato Grosso do Sul,4.77,15.55,25.06,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),12.12,6.17
2021,20.02,0.71,2.58,Rural,4475,17.84,MS,Mato Grosso do Sul,4.75,16.05,24.81,"Total (Federal, Estadual e Municipal)",Interior,11.98,6.02
2021,24.04,2.19,0.32,Total (Urbana e Rural),71513,14.98,MT,Mato Grosso,5.12,6.91,23.99,"Total (Federal, Estadual, Municipal e Privada)",Interior,15.82,11.75
2021,23.9,2.97,0.29,Urbana,76456,13.98,MT,Mato Grosso,5.17,6.4,22.86,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),16.64,12.95
2021,23.15,5.59,0.21,Urbana,11613,11.42,MT,Mato Grosso,5.32,5.44,20.06,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.8,15.33
2021,15.02,0.59,2.19,Rural,218,20.7,MT,Mato Grosso,4.71,13.83,35.13,"Total (Federal, Estadual, Municipal e Privada)",Capital,7.3,5.24
2021,24.39,0.86,0.36,Total (Urbana e Rural),26817,17.1,MT,Mato Grosso,4.99,7.95,26.38,Municipal,Total (Capital e Interior),14.71,8.24
2021,23.91,0.89,0.38,Total (Urbana e Rural),3049,16.18,MT,Mato Grosso,4.98,8.76,26.76,Municipal,Capital,15.26,7.87
2021,24.45,0.85,0.36,Total (Urbana e Rural),23768,17.23,MT,Mato Grosso,4.99,7.85,26.33,Municipal,Interior,14.63,8.29
2021,23.52,0.65,0.55,Rural,3358,19.11,MT,Mato Grosso,4.86,9.33,30.3,Municipal,Total (Capital e Interior),11.42,5.14
2021,15.02,0.59,2.19,Rural,218,20.7,MT,Mato Grosso,4.71,13.83,35.13,Municipal,Capital,7.3,5.24
2021,25.53,1.18,0.32,Total (Urbana e Rural),11205,14.42,MT,Mato Grosso,5.06,7.19,24.93,Total (Estadual e Municipal),Capital,17.06,9.37
2021,25.71,1.19,0.29,Urbana,10987,14.31,MT,Mato Grosso,5.07,7.08,24.76,Total (Estadual e Municipal),Capital,17.22,9.44
2021,23.82,0.55,0.45,Rural,6824,18.76,MT,Mato Grosso,4.87,9.89,28.94,Total (Estadual e Municipal),Total (Capital e Interior),12.13,5.46
2021,15.02,0.59,2.19,Rural,218,20.7,MT,Mato Grosso,4.71,13.83,35.13,Total (Estadual e Municipal),Capital,7.3,5.24
2021,24.07,0.54,0.4,Rural,6606,18.71,MT,Mato Grosso,4.88,9.78,28.77,Total (Estadual e Municipal),Interior,12.26,5.47
2021,25.12,1.02,0.32,Urbana,73875,15.46,MT,Mato Grosso,5.05,7.17,25.05,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),16.04,9.82
2021,15.02,0.59,2.19,Rural,218,20.7,MT,Mato Grosso,4.71,13.83,35.13,"Total (Federal, Estadual e Municipal)",Capital,7.3,5.24
2021,24.84,2.11,0.46,Total (Urbana e Rural),192835,12.55,GO,Goiás,5.2,6.09,21.94,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),17.96,14.06
2021,23.04,4.52,0.4,Total (Urbana e Rural),28665,9.48,GO,Goiás,5.44,3.89,17.64,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.85,22.18
2021,25.25,1.55,0.47,Total (Urbana e Rural),164170,13.25,GO,Goiás,5.14,6.6,22.92,"Total (Federal, Estadual, Municipal e Privada)",Interior,17.76,12.19
2021,24.86,2.15,0.43,Urbana,187353,12.38,GO,Goiás,5.21,5.92,21.82,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),18.14,14.3
2021,23.04,4.52,0.4,Urbana,28656,9.48,GO,Goiás,5.44,3.89,17.63,"Total (Federal, Estadual, Municipal e Privada)",Capital,18.85,22.19
2021,24,0.52,1.45,Rural,5482,18.71,GO,Goiás,4.82,12.25,26.18,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),11.64,5.25
2021,24.02,0.52,1.45,Rural,5473,18.74,GO,Goiás,4.82,12.27,26.13,"Total (Federal, Estadual, Municipal e Privada)",Interior,11.61,5.26
2021,25.48,1.06,0.61,Total (Urbana e Rural),113945,13.85,GO,Goiás,5.08,7.37,23.51,Estadual,Total (Capital e Interior),17.51,10.62
2021,25.35,0.99,0.64,Total (Urbana e Rural),96975,14.18,GO,Goiás,5.07,7.66,23.71,Estadual,Interior,17.32,10.16
2021,25.55,1.08,0.57,Urbana,112117,13.73,GO,Goiás,5.09,7.21,23.48,Estadual,Total (Capital e Interior),17.64,10.74
2021,25.42,1.01,0.59,Urbana,95147,14.05,GO,Goiás,5.07,7.48,23.68,Estadual,Interior,17.47,10.29
2021,21.52,0.17,2.98,Rural,1828,20.9,GO,Goiás,4.65,16.53,24.82,Estadual,Total (Capital e Interior),9.71,3.37
2021,21.52,0.17,2.98,Rural,1828,20.9,GO,Goiás,4.65,16.53,24.82,Estadual,Interior,9.71,3.37
2021,27.09,0.69,0.32,Urbana,71630,14.73,GO,Goiás,5.05,6.49,25.47,Municipal,Total (Capital e Interior),16.48,8.73
2021,17.35,9.16,0.22,Total (Urbana e Rural),3605,2.45,GO,Goiás,5.94,0.41,7.91,Privada,Total (Capital e Interior),23.55,38.95
2021,16.32,10.84,0.49,Total (Urbana e Rural),1047,3.35,GO,Goiás,5.98,0.29,7.57,Privada,Capital,19.69,41.46
2021,17.27,9.22,0.22,Urbana,3447,2.37,GO,Goiás,5.95,0.34,7.75,Privada,Total (Capital e Interior),23.59,39.25
2021,16.32,10.84,0.49,Urbana,1047,3.35,GO,Goiás,5.98,0.29,7.57,Privada,Capital,19.69,41.46
2021,26.12,0.9,0.5,Total (Urbana e Rural),189036,14.3,GO,Goiás,5.07,7.08,24.37,Total (Estadual e Municipal),Total (Capital e Interior),16.98,9.76
2021,26.52,1.2,0.36,Total (Urbana e Rural),27535,12.83,GO,Goiás,5.15,5.85,23.1,Total (Estadual e Municipal),Capital,18.22,11.92
2021,26.06,0.85,0.52,Total (Urbana e Rural),161501,14.54,GO,Goiás,5.05,7.29,24.58,Total (Estadual e Municipal),Interior,16.77,9.4
2021,26.19,0.92,0.47,Urbana,183747,14.14,GO,Goiás,5.08,6.91,24.3,Total (Estadual e Municipal),Total (Capital e Interior),17.16,9.91
2021,26.52,1.2,0.36,Urbana,27526,12.84,GO,Goiás,5.15,5.86,23.09,Total (Estadual e Municipal),Capital,18.21,11.92
2021,26.13,0.87,0.49,Urbana,156221,14.37,GO,Goiás,5.06,7.09,24.51,Total (Estadual e Municipal),Interior,16.98,9.57
2021,24.02,0.26,1.55,Rural,5289,19.4,GO,Goiás,4.79,12.68,26.52,Total (Estadual e Municipal),Total (Capital e Interior),10.92,4.64
2021,24.04,0.26,1.56,Rural,5280,19.43,GO,Goiás,4.79,12.7,26.47,Total (Estadual e Municipal),Interior,10.88,4.65
2021,26.11,0.91,0.5,Total (Urbana e Rural),189230,14.26,GO,Goiás,5.07,7.06,24.32,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),17.02,9.84
2021,26.04,0.85,0.52,Total (Urbana e Rural),161612,14.54,GO,Goiás,5.05,7.28,24.57,"Total (Federal, Estadual e Municipal)",Interior,16.78,9.42
2021,26.17,0.93,0.46,Urbana,183906,14.11,GO,Goiás,5.08,6.89,24.25,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),17.2,9.99
2021,26.12,0.87,0.48,Urbana,156297,14.37,GO,Goiás,5.06,7.09,24.51,"Total (Federal, Estadual e Municipal)",Interior,16.98,9.58
2021,23.96,0.31,1.54,Rural,5324,19.23,GO,Goiás,4.8,12.54,26.42,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),11.11,4.88
2021,23.99,0.31,1.54,Rural,5315,19.26,GO,Goiás,4.8,12.56,26.37,"Total (Federal, Estadual e Municipal)",Interior,11.08,4.89
2021,23.11,1.65,0.65,Rural,3295,15.1,DF,Distrito Federal,5.07,8.85,22.87,"Total (Federal, Estadual, Municipal e Privada)",Total (Capital e Interior),15.81,11.97
2021,23.11,1.65,0.65,Rural,3295,15.1,DF,Distrito Federal,5.07,8.85,22.87,"Total (Federal, Estadual, Municipal e Privada)",Capital,15.81,11.97
2021,7.69,1.39,4.43,Rural,146,26.07,DF,Distrito Federal,4.26,37.2,13.4,Privada,Total (Capital e Interior),6.65,3.18
2021,7.69,1.39,4.43,Rural,146,26.07,DF,Distrito Federal,4.26,37.2,13.4,Privada,Capital,6.65,3.18
2021,25.35,2.7,0.23,Urbana,61184,9.62,DF,Distrito Federal,5.35,3.72,19.72,"Total (Federal, Estadual e Municipal)",Total (Capital e Interior),20.9,17.75
2021,25.35,2.7,0.23,Urbana,61184,9.62,DF,Distrito Federal,5.35,3.72,19.72,"Total (Federal, Estadual e Municipal)",Capital,20.9,17.75
2019,,,,Rural,,,RO,Rondônia,0,,,Federal,Capital,,
2019,,,,Rural,,,AC,Acre,0,,,Federal,Total (Capital e Interior),,
2019,,,,Rural,,,AC,Acre,0,,,Federal,Capital,,
2019,,,,Rural,,,AC,Acre,0,,,Federal,Interior,,
2019,,,,Rural,,,AC,Acre,0,,,Privada,Total (Capital e Interior),,
2019,,,,Rural,,,AC,Acre,0,,,Privada,Capital,,
2019,,,,Rural,,,AC,Acre,0,,,Privada,Interior,,
2019,,,,Rural,,,AM,Amazonas,0,,,Federal,Capital,,
2019,,,,Rural,,,AM,Amazonas,0,,,Privada,Capital,,
2019,,,,Rural,,,RR,Roraima,0,,,Federal,Interior,,
2019,,,,Urbana,,,RR,Roraima,0,,,Privada,Interior,,
2019,,,,Rural,,,RR,Roraima,0,,,Privada,Capital,,
2019,,,,Rural,,,PA,Pará,0,,,Federal,Total (Capital e Interior),,
2019,,,,Rural,,,PA,Pará,0,,,Federal,Capital,,
2019,,,,Rural,,,PA,Pará,0,,,Federal,Interior,,
2019,,,,Rural,,,PA,Pará,0,,,Privada,Capital,,
2019,,,,Rural,,,AP,Amapá,0,,,Federal,Total (Capital e Interior),,
2019,,,,Rural,,,AP,Amapá,0,,,Federal,Capital,,
2019,,,,Rural,,,AP,Amapá,0,,,Federal,Interior,,
2019,,,,Rural,,,AP,Amapá,0,,,Privada,Capital,,
2019,,,,Rural,,,TO,Tocantins,0,,,Federal,Capital,,
2019,,,,Rural,,,TO,Tocantins,0,,,Estadual,Capital,,
2019,,,,Rural,,,TO,Tocantins,0,,,Privada,Capital,,
2019,,,,Rural,,,PI,Piauí,0,,,Federal,Capital,,
2019,,,,Rural,,,PI,Piauí,0,,,Privada,Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,Federal,Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,Estadual,Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,Municipal,Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,Privada,Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,CE,Ceará,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,Federal,Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,Estadual,Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,Municipal,Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,Privada,Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,RN,Rio Grande do Norte,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,Federal,Total (Capital e Interior),,
2019,,,,Rural,,,PB,Paraíba,0,,,Federal,Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,Federal,Interior,,
2019,,,,Rural,,,PB,Paraíba,0,,,Estadual,Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,Municipal,Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,Privada,Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,PB,Paraíba,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,Federal,Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,Estadual,Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,Municipal,Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,Privada,Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,PE,Pernambuco,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,AL,Alagoas,0,,,Federal,Total (Capital e Interior),,
2019,,,,Rural,,,AL,Alagoas,0,,,Federal,Capital,,
2019,,,,Rural,,,AL,Alagoas,0,,,Federal,Interior,,
2019,,,,Rural,,,AL,Alagoas,0,,,Estadual,Capital,,
2019,,,,Rural,,,AL,Alagoas,0,,,Privada,Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,Federal,Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,Estadual,Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,Municipal,Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,Privada,Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,SE,Sergipe,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,BA,Bahia,0,,,Federal,Capital,,
2019,,,,Rural,,,BA,Bahia,0,,,Estadual,Capital,,
2019,,,,Rural,,,BA,Bahia,0,,,Privada,Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,Federal,Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,Estadual,Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,Municipal,Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,Privada,Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,MG,Minas Gerais,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,Federal,Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,Estadual,Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,Municipal,Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,Privada,Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,ES,Espírito Santo,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,Federal,Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,Estadual,Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,Municipal,Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,Privada,Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,RJ,Rio de Janeiro,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,Federal,Total (Capital e Interior),,
2019,,,,Rural,,,SP,São Paulo,0,,,Federal,Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,Federal,Interior,,
2019,,,,Rural,,,SP,São Paulo,0,,,Estadual,Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,Municipal,Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,Privada,Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,SP,São Paulo,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,Federal,Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,Estadual,Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,Municipal,Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,Privada,Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,PR,Paraná,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,SC,Santa Catarina,0,,,Federal,Capital,,
2019,,,,Rural,,,SC,Santa Catarina,0,,,Privada,Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,Federal,Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,Estadual,Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,Municipal,Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,Privada,Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,RS,Rio Grande do Sul,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Rural,,,MS,Mato Grosso do Sul,0,,,Federal,Capital,,
2019,,,,Rural,,,MS,Mato Grosso do Sul,0,,,Privada,Capital,,
2019,,,,Rural,,,MT,Mato Grosso,0,,,Federal,Capital,,
2019,,,,Rural,,,MT,Mato Grosso,0,,,Estadual,Capital,,
2019,,,,Rural,,,MT,Mato Grosso,0,,,Privada,Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,"Total (Federal, Estadual, Municipal e Privada)",Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,Federal,Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,Estadual,Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,Municipal,Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,Privada,Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,Total (Estadual e Municipal),Capital,,
2019,,,,Rural,,,GO,Goiás,0,,,"Total (Federal, Estadual e Municipal)",Capital,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,"Total (Federal, Estadual, Municipal e Privada)",Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,"Total (Federal, Estadual, Municipal e Privada)",Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,"Total (Federal, Estadual, Municipal e Privada)",Interior,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Federal,Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Federal,Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Federal,Interior,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Estadual,Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Estadual,Interior,,
2019,,,,Rural,,,DF,Distrito Federal,0,,,Estadual,Interior,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Municipal,Total (Capital e Interior),,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Municipal,Capital,,
2019,,,,Total (Urbana e Rural),,,DF,Distrito Federal,0,,,Municipal,Interior,,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Municipal,Total (Capital e Interior),,
2019,,,,Urbana,,,DF,Distrito Federal,0,,,Municipal,Capital,,
